Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
301;-41280;-144141;7;0;0;0
302;-144050;-144141;16;0;0;0
303;-115690;-144047;13;0;0;0
304;-102340;-143910;11;0;0;0
305;-217910;-144153;29;0;0;0
306;-104750;-144024;22;0;0;0
307;-66400;-143771;5;0;0;0
308;-38890;-143430;5;0;0;0
309;-48150;-143122;23;3;0;0
310;-158130;-143171;20;0;0;0
311;-218280;-143412;45;1;0;1
312;-195750;-143580;43;0;0;0
313;-76450;-143365;8;0;0;0
314;-253180;-143715;28;0;0;0
315;-266600;-144105;28;0;0;0
316;-349370;-144755;44;0;0;1
317;-104950;-144629;6;0;0;0
318;-297130;-145109;42;0;0;0
319;-91850;-144942;6;0;0;0
320;-120400;-144865;8;0;0;0
321;-188220;-145000;25;0;0;0
322;-99620;-144859;14;0;0;0
323;-156740;-144896;21;0;0;0
324;-128680;-144846;16;0;0;0
325;-34600;-144507;5;1;0;0
326;-435650;-145400;58;0;0;2
327;-73900;-145181;6;0;0;0
328;-119290;-145102;17;0;0;0
329;-162640;-145156;24;1;0;0
330;-58400;-144893;17;2;0;0
331;-132020;-144854;22;0;0;0
332;-104400;-144732;11;0;0;0
333;-449990;-145649;118;3;0;0
334;-70890;-145425;7;0;0;0
335;-66730;-145190;12;0;0;0
336;-441640;-146072;84;1;0;0
337;-318560;-146584;43;0;0;0
338;-296310;-147027;37;0;0;0
339;-38340;-146706;5;0;0;0
340;-981310;-149161;136;0;0;0
341;-105900;-149034;10;0;0;0
342;-367650;-149673;48;0;0;0
343;-104950;-149543;6;0;0;0
344;-97900;-149393;9;0;0;0
345;-96450;-149239;5;0;0;0
346;-161310;-149274;24;0;0;0
347;-319570;-149765;38;0;0;0
348;-861180;-151809;138;1;0;0
349;-75950;-151592;8;0;0;0
350;-74050;-151370;14;0;0;0
351;-65750;-151127;10;0;0;0
352;-96950;-150973;5;0;0;0
353;-123000;-150893;10;0;0;0
354;-260820;-151204;46;0;0;0
355;-81400;-151007;5;0;0;0
356;-113300;-150901;11;0;0;0
357;-133670;-150853;22;0;0;0
358;-136400;-150813;10;0;0;0
359;-107650;-150693;8;1;0;0
360;-104600;-150564;6;0;0;0
361;-326400;-151052;58;0;0;0
362;-129230;-150991;16;0;0;0
363;-174290;-151055;20;0;0;0
364;-453530;-151886;67;0;0;0
365;-305550;-152307;39;0;0;0
366;-100000;-152165;12;1;0;0
367;-147890;-152153;13;0;0;0
368;-310640;-152584;35;0;0;1
369;-248680;-152844;31;0;0;0
370;-58330;-152589;7;0;0;0
371;-79390;-152391;8;0;0;0
372;-325970;-152858;39;0;0;0
373;-107650;-152737;8;1;0;0
374;-145690;-152718;13;0;0;0
375;-400680;-153379;50;0;0;0
376;-175390;-153438;20;0;0;0
377;-324720;-153892;68;0;0;0
378;-207200;-154033;34;1;0;0
379;-111850;-153922;19;0;0;0
380;-59600;-153673;29;2;0;0
381;-260280;-153953;33;0;0;0
382;-51150;-153684;5;1;0;0
383;-155500;-153689;19;0;0;0
384;-81650;-153501;13;0;0;0
385;-37750;-153201;12;0;0;0
386;-172080;-153249;18;0;0;0
387;-117120;-153156;20;0;0;0
388;-149520;-153147;28;0;0;0
389;-59950;-152907;6;0;0;0
390;-120950;-152825;8;0;0;0
391;-211570;-152975;33;1;0;0
392;-89780;-152814;11;0;0;0
393;-376590;-153384;54;0;0;0
394;-31900;-153075;8;0;0;0
395;-34700;-152776;10;0;0;0
396;-89900;-152617;8;0;0;0
397;-56340;-152374;9;0;0;0
398;-136650;-152335;33;1;0;0
399;-79230;-152152;10;0;0;0
400;-137750;-152116;16;0;0;0
401;-79490;-151935;10;1;0;0
402;-112530;-151836;18;0;0;0
403;-137400;-151801;12;0;0;0
404;-508360;-152683;67;0;0;0
405;-696210;-154025;116;0;0;0
406;-163600;-154049;19;0;0;0
407;-189120;-154135;29;0;0;0
408;-96950;-153995;5;0;0;0
409;-208680;-154129;26;0;0;0
410;-72640;-153930;21;1;0;0
411;-34350;-153639;5;0;0;0
412;-181730;-153707;19;0;0;0
413;-119390;-153624;13;0;0;0
414;-164800;-153651;31;2;0;0
415;-228690;-153832;27;0;0;0
416;-76450;-153646;13;0;0;0
417;-96950;-153510;5;0;0;0
418;-87540;-153352;11;1;0;0
419;-404750;-153952;56;0;0;0
420;-196720;-154054;26;0;0;0
421;-345780;-154509;43;0;0;0
422;-217250;-154658;26;0;0;0
423;-64850;-154446;5;0;0;0
424;-60600;-154224;6;1;0;0
425;-136680;-154183;17;0;0;0
426;-143660;-154158;21;0;0;0
427;-258140;-154402;29;0;0;0
428;-104400;-154285;6;0;0;0
429;-309360;-154646;47;0;0;0
430;-109540;-154542;103;0;0;0
431;-136190;-154499;34;1;0;0
432;-459590;-155205;58;0;0;0
433;-113350;-155109;11;0;0;0
434;-388530;-155646;45;0;0;0
435;-99850;-155518;7;0;0;0
436;-119470;-155435;17;0;0;0
437;-73350;-155248;6;0;0;0
438;-89620;-155098;13;0;0;0
439;-382660;-155616;48;0;0;0
440;-51400;-155379;5;0;0;0
441;-16850;-155065;13;1;0;0
442;-499710;-155845;71;0;0;0
443;-168200;-155873;14;1;0;0
444;-172290;-155910;20;0;0;0
445;-45400;-155661;18;0;0;0
446;-222750;-155812;21;0;0;0
447;-227340;-155972;23;0;0;0
448;-287510;-156265;43;0;0;0
449;-128120;-156203;14;0;0;0
450;-156290;-156203;18;0;0;0
451;-374560;-156687;50;0;0;0
452;-227070;-156843;30;0;0;0
453;-53340;-156614;5;0;0;0
454;-113280;-156519;14;0;0;0
455;-96400;-156387;5;0;0;0
456;-92170;-156246;13;0;0;0
457;-66150;-156049;5;1;0;0
458;-206560;-156159;29;0;0;0
459;-229850;-156320;25;0;0;0
460;-115500;-156231;9;0;0;0
461;-16190;-155927;8;0;0;0
462;-151380;-155917;17;1;0;0
463;-213730;-156042;23;0;0;0
464;-414850;-156600;60;1;0;0
465;-812150;-158010;111;0;0;1
466;-286870;-158286;38;0;0;0
467;-209500;-158396;31;0;0;0
468;-93700;-158258;12;0;0;0
469;-217350;-158384;36;0;0;0
470;-420360;-158941;56;0;0;0
471;-56340;-158723;9;0;0;0
472;-34350;-158460;5;0;0;0
473;-347760;-158860;45;1;0;0
474;-311570;-159182;37;0;0;0
475;-201780;-159272;25;0;0;0
476;-136560;-159224;24;0;0;0
477;-183850;-159276;16;0;0;0
478;-408320;-159797;53;0;0;0
479;-65780;-159600;8;0;0;0
480;-120680;-159519;15;0;0;0
481;-136640;-159472;29;0;0;0
482;-580550;-160345;78;0;0;0
483;-97780;-160216;12;0;0;0
484;-103390;-160098;11;0;0;0
485;-186580;-160153;39;0;0;0
486;-155040;-160143;20;0;0;0
487;-74400;-159966;6;0;0;0
488;-72280;-159787;9;0;0;0
489;-104730;-159674;13;0;0;0
490;-158080;-159671;20;0;0;0
491;-352870;-160064;46;0;0;0
492;-303020;-160355;36;0;0;0
493;-113780;-160260;14;0;0;0
494;-78180;-160094;10;0;0;0
495;-40340;-159852;7;0;0;0
496;-58330;-159648;7;0;0;0
497;-145780;-159620;18;0;0;0
498;-140170;-159581;19;0;0;0
499;-65780;-159393;8;0;0;0
500;-166250;-159406;21;0;0;0
501;36750;-159015;28;5;0;0
502;-222950;-159142;31;1;0;0
503;-136950;-159098;22;0;0;0
504;-399080;-159574;52;0;0;0
505;-96400;-159449;5;0;0;0
506;-103500;-159339;16;0;0;0
507;-111390;-159244;12;0;0;0
508;-277910;-159478;42;0;0;0
509;-190150;-159538;27;0;0;0
510;-311110;-159835;42;0;0;0
511;-120950;-159759;8;0;0;0
512;-493650;-160411;67;0;0;0
513;-206340;-160501;26;0;0;0
514;-405980;-160978;51;0;0;0
515;-60800;-160784;6;0;0;0
516;-657140;-161746;89;0;0;0
517;-96950;-161620;5;0;0;0
518;-114330;-161529;14;0;0;0
519;-335480;-161864;46;0;0;0
520;-111390;-161767;12;0;0;0
521;-289430;-162012;79;0;0;0
522;-288030;-162254;44;0;0;0
523;-186790;-162301;18;0;0;0
524;-470640;-162889;64;0;0;0
525;-542240;-163612;68;1;0;0
526;-948740;-165104;126;0;0;0
527;-146450;-165069;27;0;0;0
528;-199650;-165134;32;0;0;0
529;-232950;-165263;34;0;0;0
530;-244790;-165413;29;0;0;0
531;-196170;-165470;26;0;0;0
532;-141270;-165425;19;0;0;0
533;-96950;-165297;5;0;0;0
534;-191390;-165345;22;0;0;0
535;-199230;-165409;25;0;0;0
536;-436910;-165915;65;0;0;0
537;-189180;-165959;20;0;0;0
538;-86650;-165811;11;0;0;0
539;-419070;-166281;54;0;0;0
540;-1101130;-168012;147;0;0;0
541;-90900;-167870;15;0;0;0
542;-237730;-167999;26;0;0;0
543;-197190;-168052;23;0;0;0
544;-34350;-167807;5;0;0;0
545;-200680;-167867;25;0;0;0
546;-85100;-167715;17;2;0;0
547;-57700;-167514;30;1;0;1
548;-165080;-167510;21;0;0;0
549;-250510;-167661;31;0;0;0
550;-123340;-167580;10;0;0;0
551;-278560;-167782;38;0;0;0
552;-303510;-168028;45;0;0;0
553;-234240;-168147;24;0;0;0
554;-252170;-168299;33;0;0;0
555;-271390;-168485;32;0;0;0
556;-533480;-169141;63;1;0;0
557;-479570;-169699;58;0;0;0
558;-166560;-169693;24;0;0;0
559;-81900;-169536;7;0;0;0
560;-173170;-169542;27;0;0;0
561;-328800;-169826;38;0;0;0
562;-407290;-170249;54;0;0;0
563;-300750;-170481;34;0;0;0
564;-341460;-170784;46;0;0;0
565;-70890;-170607;9;0;0;0
566;-540310;-171260;73;1;0;0
567;-66400;-171075;5;0;0;0
568;-79390;-170914;8;0;0;0
569;-188840;-170945;22;0;0;0
570;-174130;-170951;22;0;0;0
571;-294280;-171167;62;1;0;1
572;-184400;-171190;16;0;0;0
573;-318560;-171447;43;0;0;0
574;-329690;-171723;36;0;0;0
575;-260630;-171877;29;0;0;0
576;-202790;-171931;20;0;0;0
577;-237460;-172045;33;0;0;0
578;-243300;-172168;30;0;0;0
579;-192680;-172203;24;0;0;0
580;-122850;-172118;14;0;0;0
581;-37700;-171887;34;0;0;0
582;-739340;-172862;99;0;0;0
583;-132950;-172794;13;0;0;0
584;-289680;-172994;38;0;0;0
585;-124250;-172910;44;0;0;0
586;-113970;-172810;44;1;0;0
587;-194730;-172847;28;0;0;0
588;-237500;-172957;46;0;0;0
589;-439110;-173409;58;0;0;0
590;-259070;-173554;34;0;0;0
591;-154590;-173522;41;1;0;0
592;-209780;-173583;26;0;0;0
593;-392950;-173953;54;0;0;0
594;-119850;-173862;8;0;0;0
595;-595060;-174570;86;0;0;0
596;-577960;-175247;72;0;0;0
597;-3800;-174960;5;0;0;0
598;-328430;-175216;39;1;0;0
599;-127390;-175136;14;0;0;0
600;-192250;-175165;24;0;0;0
601;-655490;-175964;77;0;0;0
602;-128400;-175885;9;0;0;0
603;-1225680;-177626;170;0;0;0
604;-458300;-178091;54;0;0;0
605;-744120;-179026;103;0;0;0
606;-392650;-179379;69;0;0;0
607;-190350;-179397;20;2;0;0
608;-87000;-179245;16;0;0;0
609;-654390;-180025;77;0;0;0
610;-287390;-180201;34;0;0;0
611;-97900;-180067;9;0;0;0
612;-96950;-179931;5;0;0;0
613;-979800;-181236;133;1;0;0
614;-241780;-181334;30;0;0;0
615;-216950;-181392;20;0;0;0
616;-87390;-181240;9;0;0;0
617;-570920;-181871;77;0;0;0
618;-165850;-181845;22;1;0;0
619;-356950;-182128;41;1;0;0
620;-236800;-182216;28;1;0;0
621;-397730;-182563;46;0;0;0
622;-690970;-183381;93;0;0;0
623;-242900;-183476;40;1;0;0
624;-496590;-183978;57;0;0;0
625;-792860;-184952;111;0;0;0
626;-314790;-185160;34;0;0;0
627;-821730;-186175;111;0;0;0
628;-850430;-187233;103;0;0;0
629;-143240;-187163;20;0;0;0
630;-84000;-186999;26;0;0;0
631;-331340;-187228;36;0;0;0
632;-917460;-188383;118;0;0;0
633;-1069700;-189775;215;3;0;0
634;-922240;-190931;122;0;0;0
635;-527390;-191461;64;0;0;0
636;-717030;-192287;91;1;0;0
637;-104950;-192150;6;0;0;0
638;-50750;-191928;11;1;0;0
639;-651060;-192647;81;0;0;0
640;-375450;-192932;45;1;0;0
641;-331390;-193148;36;0;0;0
642;-112340;-193022;16;0;0;0
643;-286560;-193168;39;0;0;0
644;-501730;-193647;71;0;0;0
645;-273780;-193771;34;0;0;0
646;-377780;-194056;47;0;0;0
647;-352400;-194301;37;0;0;0
648;-365650;-194565;39;0;0;0
649;-659830;-195282;95;0;0;0
650;-147950;-195209;17;0;0;0
651;-2615190;-198927;359;0;0;0
652;-1602240;-201079;207;0;0;0
653;-827530;-202038;100;0;0;0
654;-570330;-202601;71;0;0;0
655;-448950;-202978;61;0;0;0
656;-91850;-202808;6;0;0;0
657;-242340;-202868;35;2;0;0
658;-1719300;-205173;220;0;0;0
659;-87390;-204994;9;0;0;0
660;-392400;-205278;42;0;0;0
661;-128950;-205163;9;0;0;0
662;-213180;-205175;23;0;0;0
663;-149030;-205090;20;1;0;0
664;-244170;-205149;32;0;0;0
665;-1832040;-207595;236;0;0;0
666;-243900;-207650;27;0;0;0
667;-988550;-208821;129;0;0;0
668;-533240;-209306;67;0;0;0
669;-1050220;-210563;141;1;0;0
670;-1098820;-211889;144;1;0;1
671;-592950;-212457;79;0;0;0
672;-182340;-212412;23;0;0;0
673;-475340;-212803;54;0;0;0
674;-309030;-212946;40;1;0;0
675;-1545780;-214920;193;0;0;0
676;-462320;-215286;61;1;0;0
677;-926560;-216337;119;0;0;0
678;-337400;-216515;37;0;0;0
679;-185780;-216470;23;0;0;0
680;-296400;-216588;30;0;0;0
681;-110840;-216432;12;0;0;0
682;-165390;-216358;26;1;0;0
683;-570200;-216876;73;1;0;0
684;-187890;-216833;18;0;0;0
685;-2101300;-219584;305;1;0;2
686;-751200;-220359;89;0;0;0
687;-790560;-221189;102;0;0;0
688;-3111940;-225391;400;0;0;0
689;-489780;-225775;61;0;0;0
690;-930330;-226796;116;0;0;0
691;-948580;-227840;185;2;0;0
692;-667340;-228475;78;0;0;0
693;-82330;-228264;10;0;0;0
694;-538920;-228712;97;5;0;0
695;-81780;-228501;10;0;0;0
696;-1620500;-230501;371;2;0;1
697;-551630;-230961;71;0;0;0
698;-2353060;-234002;298;0;0;0
699;-1101190;-235242;136;0;0;0
700;-446170;-235544;59;0;0;0
701;-956010;-236571;123;0;0;0
702;-1721050;-238686;260;1;0;0
703;-609230;-239213;76;0;0;0
704;-852670;-240085;113;1;0;0
705;-3101630;-244143;400;0;0;0
706;-737690;-244843;87;0;0;0
707;-1288600;-246319;159;0;0;0
708;-1128130;-247564;141;0;0;0
709;-240950;-247555;23;0;0;0
710;-1132830;-248802;142;0;0;0
711;-1016520;-249882;129;0;0;0
712;-214400;-249832;140;0;0;0
713;-2467890;-252943;315;0;0;0
714;-219950;-252896;26;0;0;0
715;-3102180;-256881;400;0;0;0
716;-640400;-257417;73;0;0;0
717;-515340;-257777;59;0;0;0
718;-1517580;-259531;188;0;0;0
719;-512950;-259884;57;0;0;0
720;-597140;-260352;81;1;0;0
721;-3143560;-264351;400;0;0;0
722;-735390;-265004;90;0;0;0
723;-256950;-264992;25;0;0;0
724;-810750;-265746;106;1;0;0
725;-131950;-265562;15;0;0;0
726;-640350;-266078;85;2;0;0
727;-611950;-266554;75;0;0;0
728;-260720;-266546;34;0;0;0
729;-151390;-266388;17;0;0;0
730;-2036080;-268812;261;1;0;0
731;-1977780;-271150;247;0;0;0
732;-3008430;-274889;400;2;0;0
733;-1668900;-276791;210;0;0;0
734;-1191300;-278037;154;0;0;0
735;-3126650;-281913;400;0;0;0
736;-1673500;-283803;214;0;0;0
737;-392950;-283952;42;0;0;0
738;-29240;-283606;6;0;0;0
739;-1644240;-285448;209;0;0;0
740;-114340;-285216;52;6;0;0
741;-2916090;-288767;363;0;0;0
742;-520950;-289080;58;0;0;0
743;-2498840;-292054;379;6;0;0
744;-646750;-292531;86;0;0;0
745;-1675020;-294386;216;1;0;0
746;-2150000;-296874;282;0;0;0
747;-2086560;-299269;264;0;0;0
748;-117450;-299026;21;2;0;0
749;-1196580;-300225;151;1;0;0
750;-1699450;-302090;400;0;0;0
751;-2958560;-305628;373;0;0;0
752;-351590;-305689;263;0;0;0
753;-363340;-305765;40;0;0;0
754;-2051620;-308081;258;0;0;0
755;-2927880;-311551;367;0;0;0
756;-668720;-312023;85;0;0;0
757;-3015420;-315594;380;1;0;0
758;-504950;-315844;56;0;0;0
759;-200950;-315693;18;0;0;0
760;-171790;-315503;18;0;0;0
761;-2950560;-318966;372;0;0;0
762;-240950;-318864;23;0;0;0
763;-1510560;-320426;192;0;0;0
764;-398180;-320527;56;2;0;0
765;-295150;-320494;48;3;0;0
766;-1629240;-322203;204;0;0;0
767;-1267340;-323435;153;0;0;0
768;-602990;-323799;74;0;0;0
769;-3166930;-327496;400;0;0;0
770;-1674020;-329245;213;0;0;0
