Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
548;-28480;-26322;8;0;0;0
549;-15240;-26301;9;0;0;0
550;-3190;-26259;72;6;0;8
551;-24830;-26257;12;0;0;0
552;-29750;-26263;27;0;0;2
553;-11990;-26237;67;6;0;7
554;16990;-26159;37;2;0;6
555;-67810;-26234;85;9;0;9
556;4060;-26180;10;0;0;0
557;-2340;-26137;13;0;0;2
558;-30370;-26145;83;10;0;9
559;-2680;-26103;9;0;0;0
560;-22180;-26096;9;0;0;0
561;6680;-26037;21;1;0;2
562;-6290;-26002;30;3;0;3
563;-14480;-25982;10;0;0;0
564;-17000;-25966;38;4;0;3
565;-10270;-25938;19;0;0;1
566;-57530;-25994;58;6;0;3
567;6570;-25936;62;4;0;9
568;-4900;-25899;13;2;0;2
569;-17310;-25884;16;0;0;1
570;-14030;-25863;10;0;0;0
571;-6090;-25829;10;0;0;2
572;-18290;-25816;73;6;0;9
573;-17680;-25801;15;1;0;1
574;-12940;-25779;7;0;0;0
575;-11040;-25753;8;1;0;0
576;-22090;-25747;7;0;0;0
577;1020;-25701;10;0;0;1
578;-2710;-25661;47;6;0;4
579;-9480;-25633;24;0;0;3
580;-12510;-25610;13;0;0;0
581;-15250;-25592;8;0;0;0
582;-13500;-25572;13;1;0;0
583;-8510;-25542;25;2;0;4
584;-13320;-25521;17;0;0;2
585;-13500;-25501;44;3;0;6
586;-10830;-25476;37;2;0;3
587;-4640;-25440;21;1;0;4
588;-25080;-25440;94;9;0;12
589;-6150;-25407;74;7;0;13
590;-18960;-25396;18;0;0;0
591;80;-25353;23;0;0;3
592;-44580;-25385;42;3;0;3
593;-17980;-25373;35;1;0;6
594;-2150;-25334;8;1;0;0
595;-29150;-25340;26;0;0;4
596;7510;-25285;113;9;0;12
597;-3840;-25249;8;0;0;0
598;7530;-25194;26;2;0;5
599;-6320;-25163;33;1;0;4
600;18100;-25091;47;5;0;7
601;-24400;-25090;8;0;0;0
602;-31120;-25100;35;2;0;2
603;12070;-25038;47;3;0;7
604;-2730;-25001;8;0;0;0
605;880;-24958;20;0;0;5
606;-9190;-24932;12;0;0;0
607;-29640;-24940;38;2;0;5
608;-35050;-24957;45;2;0;6
609;-11940;-24935;7;0;0;0
610;-1230;-24896;14;0;0;1
611;-19950;-24888;5;0;0;0
612;-12980;-24869;9;0;0;0
613;-15560;-24854;29;1;0;8
614;-113790;-24999;92;2;0;13
615;-222140;-25319;122;4;0;9
616;-22670;-25315;11;0;0;0
617;-17200;-25302;5;2;0;0
618;-20870;-25294;10;0;0;0
619;-5230;-25262;21;0;0;1
620;-22140;-25257;18;0;0;1
621;-38120;-25278;24;0;0;2
622;-129360;-25445;67;2;0;6
623;-25940;-25446;14;0;0;1
624;-18750;-25435;5;1;0;0
625;-24170;-25433;24;0;0;3
626;-3990;-25399;8;0;0;0
627;-12940;-25379;7;0;0;0
628;-580;-25339;7;0;0;0
629;-73740;-25416;35;0;0;2
630;-48120;-25452;44;1;0;11
631;-61070;-25509;39;1;0;3
632;-82140;-25598;37;3;0;2
633;-34680;-25613;15;0;0;1
634;-4320;-25579;12;0;0;0
635;-96600;-25691;66;1;0;7
636;-10680;-25668;7;0;0;0
637;-14150;-25649;26;0;0;2
638;-55020;-25695;36;1;0;6
639;-14890;-25679;20;0;0;2
640;3230;-25633;16;0;0;3
641;-37010;-25651;43;3;0;8
642;-28700;-25656;5;0;0;0
643;-50340;-25694;74;5;0;11
644;-10730;-25671;7;0;0;0
645;-19400;-25661;5;0;0;0
646;-32340;-25672;12;0;0;1
647;-28870;-25677;26;1;0;2
648;-14270;-25659;33;4;0;6
649;-11940;-25638;6;0;0;0
650;-7920;-25611;17;0;0;1
651;-9990;-25587;9;0;0;2
652;-37620;-25605;32;1;0;4
653;-1780;-25569;8;0;0;0
654;-3840;-25535;8;0;0;0
655;-41900;-25560;47;1;0;5
656;-28490;-25565;23;1;0;4
657;-36730;-25582;32;1;0;4
658;-46960;-25614;69;4;0;9
659;-29350;-25620;7;0;0;0
660;-27550;-25623;5;2;0;0
661;-96560;-25730;61;2;0;7
662;-92610;-25831;66;1;0;6
663;-12780;-25812;9;0;0;0
664;-34630;-25825;44;2;0;6
665;-8460;-25799;29;1;0;5
666;-14640;-25782;29;0;0;2
667;-29200;-25787;5;0;0;0
668;-57430;-25834;42;2;0;4
669;-9170;-25810;49;4;0;4
670;-30;-25771;13;0;0;2
671;-46220;-25802;25;1;0;2
672;-101300;-25914;59;1;0;6
673;-19790;-25905;39;1;0;3
674;-108620;-26027;68;3;0;7
675;7800;-25977;8;1;0;3
676;-22530;-25972;16;0;0;2
677;-64300;-26029;59;1;0;6
678;-6140;-26000;24;1;0;2
679;-10050;-25976;5;1;0;0
680;5140;-25930;59;6;0;14
681;-10770;-25908;10;0;0;0
682;-42370;-25932;39;2;0;7
683;-12580;-25913;19;0;0;1
684;730;-25874;45;3;0;8
685;-14040;-25856;8;0;0;0
686;-2660;-25823;25;2;0;3
687;-35640;-25837;13;0;0;0
688;-25830;-25837;143;8;0;17
689;450;-25799;12;1;0;3
690;-410;-25762;10;0;0;0
691;-15190;-25747;20;0;0;3
692;18230;-25683;102;7;0;14
693;2380;-25643;14;0;0;3
694;-8800;-25618;75;8;0;12
695;-480;-25582;7;0;0;0
696;-52380;-25621;103;10;0;15
697;-7810;-25595;20;0;0;2
698;-13040;-25577;7;0;0;0
699;7610;-25530;38;2;0;4
700;-91540;-25624;90;2;0;10
701;-18190;-25613;22;1;0;2
702;5050;-25570;15;2;0;4
703;-79200;-25646;46;2;0;5
704;-11800;-25626;21;0;0;3
705;-9390;-25603;8;1;0;0
706;-11430;-25583;14;0;0;1
707;-3280;-25552;15;0;0;1
708;12800;-25497;112;11;0;19
709;3310;-25457;6;0;0;0
710;-89210;-25547;233;21;0;31
711;-440;-25511;101;14;0;17
712;-16220;-25498;17;0;0;2
713;-33220;-25509;36;0;0;5
714;-11990;-25490;7;0;0;0
715;-13320;-25473;25;1;0;4
716;-58660;-25519;119;13;0;17
717;22410;-25453;133;10;0;23
718;-39080;-25472;69;6;0;15
719;-13530;-25455;16;1;0;1
720;-4180;-25425;38;4;0;5
721;-1690;-25393;6;0;0;0
722;-47040;-25423;80;4;0;13
723;-480;-25388;18;1;0;1
724;-85370;-25471;138;10;0;11
725;-4690;-25442;55;9;0;8
726;-35660;-25456;27;2;0;5
727;-93190;-25549;77;3;0;4
728;7440;-25504;29;0;0;5
729;18370;-25444;47;7;0;7
730;7740;-25398;49;3;0;12
731;-7920;-25375;17;0;0;2
732;-60010;-25422;79;5;0;4
733;-74970;-25489;105;5;0;16
734;-6250;-25463;158;16;0;25
735;-52870;-25501;84;6;0;10
736;-30;-25466;13;0;0;2
737;16680;-25409;104;12;0;18
738;21690;-25345;34;2;0;6
739;-35900;-25359;37;1;0;4
740;8070;-25314;14;0;0;5
741;69000;-25187;65;11;0;14
742;12050;-25137;98;13;0;14
743;19850;-25076;52;4;0;10
744;-22220;-25072;24;2;0;2
745;11970;-25022;32;1;0;4
746;-25380;-25023;22;0;0;4
747;-2680;-24993;9;0;0;0
748;-57180;-25036;133;11;0;12
749;-11460;-25018;30;1;0;5
750;-74070;-25083;74;3;0;8
751;-49660;-25116;54;7;0;11
752;-8700;-25094;17;0;0;2
753;3650;-25056;14;0;0;1
754;-33960;-25068;28;1;0;5
755;32960;-24991;37;0;0;8
756;-6890;-24967;18;0;0;3
757;-211190;-25213;188;11;0;17
758;25720;-25146;46;5;0;8
759;13970;-25094;13;0;0;2
760;-15100;-25081;16;0;0;2
761;15300;-25028;21;1;0;4
762;-2880;-24999;9;0;0;0
763;98620;-24837;351;45;0;40
764;5110;-24798;9;0;0;1
765;149840;-24570;215;31;0;32
766;87000;-24424;105;13;0;19
767;92990;-24271;92;11;0;15
768;45300;-24180;113;14;0;20
769;73620;-24053;161;25;0;25
770;3000;-24018;14;0;0;2
771;1700;-23985;77;5;0;10
772;40230;-23901;67;4;0;10
773;-13210;-23888;15;0;0;1
774;37180;-23809;212;26;0;32
775;26160;-23744;118;14;0;20
776;68910;-23625;113;15;0;18
777;86070;-23484;98;15;0;19
